132.0,170.0,0.5
132.25054999999998,170.478365,0.5
132.3798,171.05955,0.5
132.35625,171.71193,0.5
132.15683,172.3954,0.5
131.76875,173.06357,0.5
131.19125000000003,173.66632,0.5
130.43650000000002,174.15295,0.5
129.52960000000002,174.47534,0.5
128.50824999999998,174.59123,0.5
127.42084999999997,174.46725,0.5
126.32479999999998,174.081725,0.5
125.28345000000002,173.42679,0.5
124.36266999999998,172.5099,0.5
123.62738000000002,171.35455,0.5
123.13749999999999,170.0,0.5
122.944275,168.500275,0.5
123.08672999999999,166.92203,0.5
123.58852999999999,165.34181,0.5
124.45569999999998,163.84244,0.5
125.67500000000001,162.5089,0.5
127.21339999999998,161.42386,0.5
129.018615,160.6631,0.5
131.02044999999998,160.290985,0.5
133.133425,160.356275,0.5
135.260375,160.88867,0.5
137.29685,161.89598,0.5
139.13580000000002,163.3624,0.5
140.67322000000001,165.24791,0.5
141.81357000000003,167.48889,0.5
142.47500000000002,169.99994,0.5
142.59447999999998,172.67697,0.5
142.13189999999997,175.4014,0.5
141.07344999999998,178.04525,0.5
139.4337,180.47705,0.5
137.25631499999997,182.56815,0.5
134.6137,184.19925,0.5
131.604675,185.266725,0.5
128.35116499999998,185.6886,0.5
124.99324999999999,185.40953,0.5
121.6834,184.40494,0.5
118.57968,182.683685,0.5
115.83819999999997,180.28925,0.5
113.60568,177.299285,0.5
112.01186999999999,173.82355,0.5
111.16250000000002,170.00003,0.5
111.13315,165.98975,0.5
111.96432499999997,161.97,0.5
113.65786500000002,158.12674,0.5
116.17523,154.646,0.5
119.43752999999998,151.7052,0.5
123.32760000000002,149.4643,0.5
127.69381499999997,148.057525,0.5
132.35590000000002,147.58597,0.5
137.11212,148.111465,0.5
141.74804999999998,149.65207,0.5
146.04586999999998,152.179475,0.5
149.79475000000002,155.6185,0.5
152.80065000000002,159.8487,0.5
154.89634999999998,164.70833,0.5
155.95,170.00023,0.5
155.87277,175.4997,0.5
154.6245,180.963835,0.5
152.21747,186.1423,0.5
148.7176,190.788465,0.5
144.24345,194.67108,0.5
138.962675,197.58551,0.5
133.085875,199.364135,0.5
126.85849999999999,199.88535,0.5
120.55059999999997,199.0808,0.5
114.4454,196.94035,0.5
108.82663000000002,193.5146,0.5
103.96549999999999,188.914475,0.5
100.10779,183.30821,0.5
97.46179000000001,176.91556,0.5
96.1875,169.99933,0.5
96.38772499999999,162.854765,0.5
98.10155,155.79715,0.5
101.30049,149.1478,0.5
105.88776999999999,143.21974,0.5
111.70049999999998,138.303175,0.5
118.51515,134.65143,0.5
126.05579999999998,132.46834,0.5
134.00522,131.89743,0.5
142.01806499999998,133.013535,0.5
149.73575,135.81745,0.5
156.8023,140.233565,0.5
162.88065,146.111175,0.5
167.66865,153.229125,0.5
170.9135,161.30377,0.5
172.425,170.00017,0.5
172.7901,174.49765,0.5
172.67649999999998,179.07147,0.5
172.07226500000002,183.67047,0.5
170.970825,188.241835,0.5
169.37144999999998,192.73166,0.5
167.279175,197.085585,0.5
164.70508,201.24942,0.5
161.66609999999997,205.169785,0.5
158.18518,208.79483,0.5
154.29095,212.074815,0.5
150.01772999999997,214.9628,0.5
145.4051,217.41522,0.5
140.49761999999998,219.39260000000002,0.5
135.34445,220.86,0.5
129.99878,221.78750000000002,0.5
124.51740000000001,222.15095000000002,0.5
118.96008499999999,221.93200000000002,0.5
113.388915,221.11885,0.5
